,reference,prediction,rouge1,rouge2,rougeL,bs_f1_raw
711,阿莱克斯更喜欢闪电侠，因为他的速度。,亚历克斯比蝙蝠侠更喜欢闪光,26.67,15.38,26.67,75.35
712,马立克给亚当发了一张人的臀部照片。马立克在商场扶梯上拍了这张照片。,Marek给Adam寄了一张屁股的照片 Marek在购物中心扶梯上找到的,50.0,11.76,44.44,73.74
713,丹尼尔的姐姐要来看他。丹尼尔和马克将在马克的住处碰面喝酒。,丹尼尔和马克今晚不会去河岸派对 他们会在丹尼尔家喝酒,43.75,13.33,31.25,74.36
714,巴特这学期成绩不好，因为他学习不多。他花很多时间玩星际争霸。阿德里安考得好是因为上课专心听讲。,Adrian在经济学课上没有那么差。Bart在学校里开始玩StarCraft游戏。他不再在学校里玩游戏了。,16.67,0.0,12.5,62.28
715,玛戈特买了一瓶好酒作为南希的生日礼物。,玛戈特为南希的生日买了一瓶酒 伊冯娜还没买,53.85,33.33,38.46,79.53
716,艾米莉亚感谢林赛来参加艾略特的生日会。,林赛和芬莱来参加艾略特的生日派对,50.0,28.57,50.0,83.17
717,詹妮弗、杰克和里斯将于明晚在netflix上看《疯狂的麦克斯》。杰克已经看过了。,Jennifer和Reece明晚会在Netflix看《Mad Max》节目。,40.0,12.12,34.29,62.97
718,肖恩相信他的灵兽是乌龟，而蒂芙尼可能是黄蜂。,肖恩决定他的动物是只乌龟,50.0,11.11,50.0,74.15
719,玛丽回来了，她的孩子苏茜很好。,玛丽带着她的新孩子回家了,52.63,11.76,42.11,78.45
720,帕蒂和格雷格的猫好转了，所以帕蒂以后会来接它。帕蒂会在下午5点左右回家。,帕蒂的猫没事 帕蒂会在5点从兽医那里接她,50.0,23.53,44.44,73.24
721,凯特正在给她和乔治买苹果。他们得等到下周才能买到橘子。,凯特在杂货店 为乔治和她自己买苹果和橘子 明天上学,48.48,6.45,30.3,73.23
722,萨姆花了187英镑买的耳机，加上运费。订单第二天就应该送到。,"Sam想从Lia买一双新的耳机。耳机要花187英镑,但Sam可以通过4英镑的收音机把耳机交给他。Sam需要Lia的地址和电话来收集耳机。",25.93,11.54,18.52,65.06
723,凯莉和玛丽将穿红裙子，玛丽也将涂红口红。,梅根和玛丽将穿红裙子 和亮红口红口红。,58.33,45.45,58.33,88.01
724,凯特想借艾米丽的蓝色手提包，因为她需要它参加莫妮卡的婚礼。艾米丽明天会把它带到办公室。,Emilly会把她的蓝色手提包借给Kate 参加Monica周五的婚礼,51.28,21.62,35.9,71.83
725,吉娜会到二楼的112房间来取莫妮卡的u盘。,Gina会来Monica的办公室 借个免费的,19.05,0.0,19.05,59.67
726,内森计划在春天买一辆自行车。他可能会把自行车放在一些特殊的挂钩上，因为他的公寓很小。内森还买了一辆固定自行车来保持健康。,"内森想在春天买辆自行车。奥布里建议挂在墙上或走廊上,但内森不想这样做。内森也有固定的自行车,每天25公里。他夏天的目标是100公里。",37.33,13.7,26.67,75.71
727,相比漫威，帕克和杰森都更喜欢漫画英雄阵营。杰森还在下载绿箭侠第七季最新一集。,Parker和Jason更喜欢DC宇宙 比Marvel宇宙更好。Jason下载了最新一集的Arrow第7季。,40.0,9.3,31.11,69.57
728,迈克尔从阿根廷、巴西和智利回来了。他下周末回去波士顿。迈克尔不喜欢他的工作，他打算辞职离开伦敦。凯最近很忙。她12月8日有个会议。,"迈克尔去阿根廷、巴西和智利旅行了两周。他下周末会到波士顿,因为他找到了便宜的机票。他厌倦了工作,想离开伦敦。",56.76,30.56,51.35,79.33
729,卡罗将在星期三下午6点收集多余的水果。,"卡罗尔从花园里获得更多水果,雅各想用它做保留地,但卡罗尔没有时间。雅各会在星期三下午6点去取水果。",30.77,21.62,30.77,77.28
730,卢卡希望莫莉更加努力。,莫莉今天不能思考 今天是愚蠢的季节,13.33,0.0,13.33,60.69
731,珍妮特的厨房里有老鼠。,珍妮特的厨房里有老鼠,100.0,100.0,100.0,95.71
732,劳伦斯的文章快写完了，麦迪逊今天就要。,劳伦斯将在几分钟后写完这篇文章,21.05,0.0,21.05,70.28
733,茱莉亚回来后会给罗纳德打电话，他有事要告诉她。,"朱莉亚的父母在吵架,她不想再和他们一起吃饭了 她回来后会打电话给罗纳德",35.29,6.25,17.65,75.07
734,阿加塔有了新工作，她正在学习编程，她喜欢编程。吉多不懂她发的facebook帖子，因为他对avascript一无所知。,Guido在Facebook上难以理解Agata的文章。 Agata才刚开始编码。,13.95,0.0,9.3,57.93
735,亚历翰卓和卢斯将在两周后首次会面。卢斯已经很了解亚历翰卓了。他们无话不谈。卢斯会在12月20日下午4点到那里。亚历翰卓会去接她。,"卢兹会在12月20日下午4点到,亚历杭德罗会接她",41.51,31.37,41.51,75.72
736,山姆在fifa开启了职业生涯模式。,Sam在FIFA 19开始职业模式。,40.0,15.38,40.0,77.49
737,伊森会请达米安吃烤肉串，达米安今天过得很糟糕。,伊森会为达米安买烤肉串,26.67,0.0,26.67,79.42
738,亚当已经六个月没去看他父母了，他明天过来。他的航班将比原定时间晚一个小时降落。汉娜会告诉爸爸的。,亚当的飞机已经改期 一小时后抵达 他不到24小时就到 汉娜会准备晚餐,38.46,12.0,34.62,67.27
739,马修感冒了，他要喝些橙汁，然后去睡觉。,马修感冒了 丽莎建议他喝橙汁做汤,52.17,28.57,52.17,76.97
740,乔伊斯想开凯尔的车去接哈里，凯尔要把车送去修车厂。乔伊斯不想让哈里坐公共汽车。凯尔同意去接哈里。,Kyle会搭巴士去接Harry 因为他的车发出奇怪的声音,21.74,9.09,17.39,61.68
741,贝利有很多衣服，但她一直在买新的，甚至还得在宜家多买四个装衣服的盒子。米凯拉也有同样的问题，但她只需要多买一箱。,贝利衣柜里有很多布料 Mikaela不得不在宜家买一盒,23.53,4.08,15.69,68.65
742,托比在浪漫的周末向苏珊求婚，地点是海边一家舒适的旅馆。,苏珊和托比度过了一个浪漫的周末 他们住在海滩附近的一家四星级酒店,51.43,12.12,34.29,76.33
743,伊娃在参加一个聚会，而奥莉维亚正在照顾她的女儿林塔。伊娃马上就走，去接林塔。,伊娃一小时后必须回家 奥莉薇亚会让她准备好 给她拿瓶牛奶,19.05,0.0,19.05,63.5
744,劳拉和杰克约好见面，杰克迟到了10分钟。,杰克会迟到10分钟 劳拉会在里面等,45.45,10.0,36.36,74.94
745,米歇尔不赞成当代女权运动。,"Melissa不喜欢男人像猪一样行动 随时抓住你 她有个朋友被一个女孩吼了5分钟 因为他为她守着门说""女士们先""",4.88,0.0,4.88,54.52
746,弗兰克斯告诉佐伊他爱她。,Zoe给Frank发了个视频,0.0,0.0,0.0,52.33
747,乔茜觉得艾柯的小说《福柯的钟摆》书呆子气。乔茜很想读意大利的艾柯，但她对自己的语言能力没有把握。斯特凡诺认为艾柯的两部小说很难。乔茜读过萨勒曼拉什迪对《福柯的钟摆》的一个负面评论。,"乔西不喜欢Eco's Foucault's Pentulum。她想读他的意大利小说之一, 但她不确定她的意大利语水平是否足够。",33.33,7.32,23.81,67.36
748,埃文明天不能来上课，因为他得了流感。,"埃文得了流感,明天要取消丹尼斯的课 他将重新安排下周四",50.0,15.38,28.57,69.63
749,他们将在今晚9点左右见面，在城市公园参加一场免费音乐会。,晚上9点左右 阿曼达去市公园参加自由音乐会 Patrick和Camille会和她一起,34.29,12.12,34.29,72.3
750,鲍比最讨厌制药公司，他认为他们发明了疾病，为了赚钱。他发现有一家公司在卖薄荷糖作为治疗一种并不存在的疾病的药物。,"Bobby对药品、药品和药品感到烦恼。他昨晚在看一部电影,注意到一个不同医疗产品等的广告。在广告中,他们提到了一个他从未听说过的疾病的名字。他做了一些研究,发现这不是疾病。",29.55,9.3,20.45,67.87
751,格雷格把他的统计笔记发给了戴夫。,Greg从统计中得了一些笔记 Dave根本不存在,28.57,0.0,19.05,63.54
752,萨莉不出去，因为她觉得不舒服。,皑皑皑碞 诧产稰谋ぃ 皑穦钡,9.09,0.0,9.09,44.86
753,桑迪要去跑步。她将在上午11点后与乔伊见面。莉娜和乔伊觉得这些裙子不合适。乔伊会等桑迪的。,"周五晚上11点,乔依和桑迪会见面 桑迪去跑步 所以她可能迟到",36.36,9.52,18.18,73.11
754,下雨了，所以瓦尔和坎迪要等半小时才走。,下雨了 Val和Candy等半小时 看雨是否停了,50.0,27.27,50.0,69.06
755,苏茜找到了橡皮膏，特德把它们保存到早晨。,Ted发现了石膏 并将石膏保存到早上洗完澡后,33.33,9.09,33.33,74.05
756,玛丽和莉莉会facetime软件上给凯尔打电话。,Lily和Mary十分钟后会通过Facetime打电话给Kyle,40.0,0.0,30.0,60.82
757,哈里明天晚上8点要去参加泰勒的聚会。,Taylor明天下午8点要在他的家里开派对 他的父母不在了,28.57,7.69,28.57,69.49
758,托马斯、谢拉和杰里米仍然没有收到赠款。托马斯破产了，每小时都要查看他的银行账户。塞拉提出借钱给他。,托马斯破产了 塞拉会借给他一些钱,30.77,21.62,30.77,71.0
759,卡米拉周六有一些差事要办。查尔斯本周末将访问德国市场。他们正在谈论圣诞食品和饮料。,Charles和Camilla本周末要去德国伯明翰和曼彻斯特的市场,33.33,5.88,22.22,64.49
760,帕梅拉会去他们的网站申请rgs补助。佐伊和西拉去年申请了，但是他们并不幸运。有时候必须是会员才能申请。,"Zoe和Xiara去年没有申请RS赠款,Pamela将查看他们的网站。",31.82,9.52,22.73,66.65
761,科林告诉艾娃，她身高158厘米，比一般企鹅还矮。,艾娃比企鹅还矮,52.63,23.53,52.63,75.44
762,乌苏拉的法语考了93分，沃恩考了65分，但还是通过了。,Ursula的法语考试有93分 Jana有65分,48.28,29.63,48.28,70.83
763,今天学校有个演习。,今天学校发生紧急事件 有三个引擎和一辆救护车被叫来,23.53,13.33,23.53,69.56
764,佩里、马洛、珍妮特和福斯特讨论他们的假期计划。马洛想去亚洲，其他人会考虑他们是否加入。朋友们将在明天晚上8点开会讨论这件事。,"派瑞,马洛和珍妮特将于9月去亚洲,他们明天晚上8点在啤酒上见面,聊天。福斯特想去山上。",56.25,22.58,34.38,75.42
765,客户经理换上了西装。他要给客户演示。李预购了数字ros ce并获得了额外的游戏内容：风暴英雄的翅膀和恶魔猎手。,因为他看到一个客户经理在下班后穿着西装和西装外套。他有某种介绍。李购买了RoS CE和预购的翼、翼和风暴英雄的恶魔猎人。,51.43,17.65,45.71,74.98
766,玛雅要鲍里斯把挂在外面的衣服拿来。布赖恩会去的，因为鲍里斯现在不在家。,鲍里斯会把挂在外面的衣服带回家,53.33,35.71,46.67,78.57
767,巴里、戴夫、凯利和杰克将于12点在校园附近集合，参加妇女罢工。,巴里、杰克、戴夫和凯利 将参加妇女罢工,77.42,27.59,51.61,85.54
768,劳雷尔和约翰明天下午5点在杰德斯店见面，为戴安娜买生日礼物。戴安娜的生日在星期六。,约翰和劳蕾尔明天下午5点会在杰德的收藏馆见面 给戴安娜买生日礼物,63.16,27.78,47.37,84.84
769,瑞秋新养了一只暹罗猫，一只叫波西亚的母猫。瑞秋发现他对猫过敏。她在打喷嚏，有皮疹和其他过敏反应。她服用的药物似乎有帮助。亚当安慰瑞秋。,"Rachel有一只叫Portia的猫 她喜欢,但是她对猫过敏",39.29,14.81,25.0,67.83
770,马克正在计划婚礼后的一个庆功会。第二天在他们家举行。,"婚礼过后,马克家会开派对 克丽丝汀娜和马修要去",22.22,0.0,14.81,65.29
771,戴安娜和拉塞尔在给妈妈买礼物。,Russel和Diana要给妈妈买礼物,62.5,42.86,62.5,72.51
772,艾米有严重的中风预兆，佩妮、欧文和尼尔想亲自见她。,欧文和尼尔都没有跟她谈过 他们应该亲自见见她,40.0,14.29,33.33,72.59
773,瑞秋和伟一起去博物馆。然后他们将去酒吧。瑞秋将第一次见到伟的朋友。,"Rachel和Wai将前往博物馆,他们将在4点在主要入口开会,然后将去某个酒吧,Rachel为会见她的新同事而紧张。",40.0,20.83,32.0,72.78
774,罗伯特出城了。,罗伯特不在城里,28.57,0.0,28.57,79.55
775,多萝西娅正在城里和汤姆一起吃生日晚餐。埃琳娜在周六的派对上和多萝西娅约会。,今天是多萝西娅的生日 她要去见汤姆,35.29,6.25,23.53,69.58
776,茱尔斯和德里克明天没有课，因为是星期五。,朱尔斯和德里克明天有课,47.06,40.0,47.06,81.18
777,安斯利病了，所以她现在不能帮简写论文。,安斯利帮不了简的论文 因为她感冒了,42.11,0.0,21.05,76.39
778,费莉佩觉得莉蒂亚的腿很迷人，她已经在健身房锻炼了好几个月。,莉蒂亚在健身房待了几个月 腿好厉害啊,50.0,7.69,35.71,78.02
779,米克从来没有做过交换生，但阿姆卡做过，米克本来打算去伦敦过万圣节，但因为奶奶的身体原因，他没有去。阿姆卡也会留下，米克给阿姆卡讲了波兰的万圣节习俗。,"米克在伊拉斯穆斯交学生 他和朋友去俱乐部过万圣节 Amka不穿衣服,在波兰他们不庆祝万圣节,11月1日他们去水泥厂",30.0,7.69,22.5,64.9
780,杰西和卡琳一起去了幼儿园。,卡琳和杰西在幼儿园,66.67,0.0,33.33,83.66
781,凯尔告诉梅裙子还没做好。,梅希望尽快穿上这裙子,28.57,0.0,28.57,64.8
782,菲奥娜爱上了他的学生康拉德。,菲奥娜爱上了她的5岁学生Conrad 她不能一直和他待在一间房间里 她想做点什么 但她不知道该怎么办,34.15,15.38,29.27,70.11
783,刚果的情况很糟糕，因为它的资源和政治。,"蒂姆,约翰和爱丽丝 担心孔戈的情况。",36.36,10.0,18.18,60.45
784,玛格丽特和埃文斯计划在4日10点和11日11点会面。他们两人都不确定下一次见面的时间，所以他们会在晚些时候定一下约会的日期。,玛格丽特·埃文斯和玛格丽特·埃文斯将在12月4日和11日前后10点或11点左右举行会议。,45.16,13.33,32.26,72.67
785,布拉德利工作太忙，现在不能和乔安妮说话。,布拉德利正忙着工作 他稍后会联系乔安妮,50.0,11.11,50.0,76.86
786,皮特有个面试。他的妻子艾莉丝很高兴，因为她的父母很高兴她找到了一个体面的男人。她开玩笑说他很有名。,爱丽丝的父母很高兴他找到了一个体面的男人 皮特一小时后回家,48.98,38.3,44.9,78.84
787,艾瑞丝准备节省一笔费用。肯已经解决了这个问题。朱莉娅以后会再被计入费用。热拉尔多会要求提前离开的人留在splitwise小组，直到月底。乔治会留下。,卢克、赫拉尔多和朱莉娅得把她加到租车价上,11.54,4.0,11.54,61.8
788,欧拉八点前应该有空，库尔特要她打电话给他。,奥拉八点就自由了 库尔特会打电话给她,52.17,19.05,43.48,79.73
789,康尼在网上找不到足够的资料来写论文。菲兹建议他去图书馆看看。,Conny下周要写一篇论文 她在互联网上做了研究 Fitz建议她去图书馆,36.84,11.11,31.58,70.21
790,通过看照片，阿尔奇认为梅兰妮卷发更好看，路易斯不同意。,路易和阿奇认为梅兰妮长得像梅兰妮,24.0,17.39,24.0,72.86
791,卡莉和辛迪觉得她很傻，因为她问了他。,她问他。,40.0,15.38,40.0,71.95
792,柯尔斯顿提醒亚历克斯 ，青年组本周五晚上7点集合，去打保龄球。,柯尔斯登和亚历克斯 本周五七点要去打保龄球,60.0,35.71,60.0,82.22
793,一个萨姆喜欢的男孩没有和她说话，但是凯西劝萨姆说他喜欢她。萨姆明天会和那个男孩说话。,Cathy认为他喜欢 Sam明天会跟他谈谈,27.78,11.76,27.78,65.07
794,杰茜梦见自己是驯狮员，林恩认为梦是有意义的。查理读到过，梦中的陌生人其实是我们曾经见过的人。,琳恩和查理认为梦在告诉我们什么,20.51,5.41,15.38,65.47
795,腹腔疾病使谷蛋白无法消化。查尔斯最近觉得肚子胀胀的，体重增加了。莫妮卡不吃乳糖了，查尔斯去验血了。,"查尔斯最近感觉怪怪的,浮肿,体重增加,尽管他不吃太多。他认为他可能有一种营养素不耐症。凯伦和杰克建议他停止吃营养素一个月,看看他是否感觉好些。莫妮卡对乳糖也做了同样的事情。",31.58,8.11,21.05,71.0
796,尤利西斯和彼得得了a，朱莉娅得了b。成绩要在课程页面上查。,尤利西斯得了A 彼得得了B 玛莎可以在网上查他们的成绩,64.86,40.0,54.05,77.76
797,拉尔夫给安德鲁讲了个笑话。,拉尔夫告诉安德鲁一个波兰笑话 说一艘战舰沉入水中,31.58,0.0,31.58,76.44
798,琳达没赶上火车，下一班一小时后就到了。返回阿姆斯特丹的费用是80欧元。,琳达错过了火车 下一辆一小时后开80欧元 她会回到阿姆斯特丹,57.89,22.22,42.11,79.69
799,玛莎喜欢奥菲莉娅的眼镜，想买类似的，奥菲莉娅是从crazy lens上买的。,Martha想从Ophelia的《疯狂的镜头》中 购买照片中的镜片,36.84,5.56,31.58,62.23
800,琳达想给她妈妈买花，问迈克尔她喜欢哪种花。迈克尔建议琳达买小苍兰。,琳达在花市上为她母亲寻找花束 她不知道她喜欢哪个,28.57,6.06,28.57,72.53
801,蒂姆要迟到了，大约20点到达。他让加里聊点其他的，尽量把主要的报告延后。,蒂姆会迟到20分钟 加里会试着推迟主讲会,28.57,0.0,28.57,67.93
802,马库斯会在下午四点去机场接马克，安娜会给马克打电话，告诉他马库斯的电话号码。,马库斯在星期四下午4点去机场接马克 马库斯下午1点开会,44.44,17.65,44.44,74.82
803,莱万多夫斯卡得了麻疹。从17号到19号，所有和她接触过的人都在主楼接种疫苗。,"她是Joanna的论文导师,他们从17号到19号在主楼组织接种疫苗。乔安娜将在18号上班前尝试接种疫苗。",49.12,25.45,38.6,73.53
804,路易莎会把她的红丝绒连衣裙借给西尔玛。,露易莎会把她的红丝绒礼服带给塞尔玛,50.0,44.44,50.0,89.04
805,梅根和约瑟夫将乘约瑟夫的车去看歌剧。,约瑟夫会开车去歌剧院,25.0,0.0,25.0,78.01
806,卡尔在等梅格，她找不到钥匙，要迟到了。,卡尔在等梅格 梅格还需要5分钟 因为她把钥匙丢了,60.0,28.57,53.33,75.63
807,本正在休息，不太爱说话。金今晚想见本，但他得改天再约。,Kim和Ben今晚要吃披萨和可乐,7.41,0.0,7.41,57.5
808,斯坦·李死了。,斯坦利已经死了,25.0,0.0,25.0,78.62
809,玛丽亚厌倦了她的工作。,安娜塔西亚和菲利克斯建议她冷静下来,14.29,0.0,14.29,64.03
810,瑞安航空取消了很多航班，这影响到了艾琳、卢克和艾娃。,"Ryanair取消了影响Erin、Luke和Ava的400,000次航班。 Elijah的航班尚未取消。 Luke已经为另一架飞机订了方便喷气机。",33.33,8.7,20.83,66.24
811,瑞秋的姨妈出了意外，她现在在医院。她只是受了点伤。肇事者将支付善后费用。,"Rachel的姨妈出事了 她受伤了,但没事 一个人超速,没看到红灯",37.21,9.76,32.56,65.12
812,莫妮卡两个月前在一个办公室派对上和罗斯发生关系，她怀孕了，但没告诉罗斯，罗斯已经结婚了。,Monica两个月前在办公室派对上喝醉吻了Ross 她怀孕了 罗斯结婚很幸福,62.5,43.48,58.33,75.77
813,卢克明天下午2点22分要去冲浪。,"卢克今天被踢得屁滚尿流。没有波浪,有3场废电,头部有一个冲浪板。低潮是明天下午2点22分。",32.43,22.86,32.43,73.27
814,本杰明周五晚上没有来看篮球赛。亚历克斯支持的球队以101比98获胜。本杰明的妈妈得了流感，他在照顾她。本杰明宣布参加下一场篮球赛。,Benjamin没去参加星期五晚上的篮球比赛 因为他妈妈病了 他的球队赢了101 -98,46.43,7.41,28.57,71.02
815,晚上七点半在频道三开始试镜。,"Jamilla提醒Kiki和Yoyo,试镜于下午7时30分在Antena 3开始。",16.67,0.0,8.33,73.23
816,玛尔塔不小心发了一份文件。,玛尔塔不小心给阿格涅什卡和韦罗尼卡送了个小礼物,36.36,30.0,36.36,75.8
817,在伯明翰有一场与詹姆斯·查尔斯的见面会，有8000人参加。,"在伯明翰的一家商场与詹姆斯·查尔斯会面和问候,约8000名粉丝前来参加。 英国媒体对此发表了一些负面评论。",46.51,19.51,41.86,75.91
818,雷切尔发来了一份2018年最佳50部电影榜单。包括《死侍2》和《复仇者联盟》在内，贾尼斯几乎看了一半。,珍妮丝看了2018年50部最好的电影,30.0,10.53,30.0,68.79
